SalesAmount,TotalProductCost,ProductStandardCost,UnitPriceDiscountPct,ExtendedAmount,UnitPrice,OrderQuantity,SalesTerritoryId,OrderDate,ProductId,SalesOrderLineId,Channel,SalesOrder,CustomerId,ResellerId
40.37,24.06,12.03,0,40.37,20.19,2,6,2017-06-11,215,44498001,,,-1,102
838.92,826.29,413.15,0,838.92,419.46,2,6,2017-06-11,334,44498002,,,-1,102
874.79,884.71,884.71,0,874.79,874.79,1,6,2017-06-11,316,44498003,,,-1,102
183.94,181.49,181.49,0,183.94,183.94,1,6,2017-06-11,262,44498004,,,-1,102
551.81,544.46,181.49,0,551.81,183.94,3,6,2017-06-11,272,44498005,,,-1,102
356.9,352.14,352.14,0,356.9,356.9,1,6,2017-06-11,276,44498006,,,-1,102
2516.75,2478.88,413.15,0,2516.75,419.46,6,6,2017-06-11,324,44498007,,,-1,102
419.46,413.15,413.15,0,419.46,419.46,1,6,2017-06-11,338,44498008,,,-1,102
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2017-06-11,310,44498009,,,-1,102
178.58,176.2,176.2,0,178.58,178.58,1,6,2017-06-11,285,44498010,,,-1,102
838.92,826.29,413.15,0,838.92,419.46,2,6,2017-06-11,330,44498011,,,-1,102
874.79,884.71,884.71,0,874.79,874.79,1,6,2017-06-11,315,44498012,,,-1,102
838.92,826.29,413.15,0,838.92,419.46,2,6,2017-06-11,332,44498013,,,-1,102
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2017-06-11,314,44498014,,,-1,102
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,2017-06-11,319,44498015,,,-1,102
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,6,2017-06-11,351,44499001,,,-1,389
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,6,2017-06-11,345,44499002,,,-1,389
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,6,2017-06-11,349,44499003,,,-1,389
5.7,3.4,3.4,0,5.7,5.7,1,6,2017-06-11,219,44499004,,,-1,389
419.46,413.15,413.15,0,419.46,419.46,1,4,2017-06-11,328,44500001,,,-1,259
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,2017-06-11,322,44500002,,,-1,259
838.92,826.29,413.15,0,838.92,419.46,2,4,2017-06-11,326,44500003,,,-1,259
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,2017-06-11,324,44500004,,,-1,259
10.37,11.41,5.71,0,10.37,5.19,2,4,2017-06-11,223,44500005,,,-1,259
86.52,95.17,31.72,0,86.52,28.84,3,4,2017-06-11,232,44500006,,,-1,259
419.46,413.15,413.15,0,419.46,419.46,1,1,2017-07-11,324,44501001,,,-1,1
1258.38,1239.44,413.15,0,1258.38,419.46,3,1,2017-07-11,338,44501002,,,-1,1
419.46,413.15,413.15,0,419.46,419.46,1,1,2017-07-11,342,44501003,,,-1,1
419.46,413.15,413.15,0,419.46,419.46,1,1,2017-07-11,326,44501004,,,-1,1
874.79,884.71,884.71,0,874.79,874.79,1,1,2017-07-11,318,44501005,,,-1,1
838.92,826.29,413.15,0,838.92,419.46,2,1,2017-07-11,330,44501006,,,-1,1
178.58,176.2,176.2,0,178.58,178.58,1,1,2017-07-11,285,44501007,,,-1,1
838.92,826.29,413.15,0,838.92,419.46,2,1,2017-07-11,332,44501008,,,-1,1
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,1,2017-07-11,310,44501009,,,-1,1
1749.59,1769.42,884.71,0,1749.59,874.79,2,1,2017-07-11,317,44501010,,,-1,1
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,1,2017-07-11,314,44501011,,,-1,1
183.94,181.49,181.49,0,183.94,183.94,1,1,2017-07-11,272,44501012,,,-1,1
551.81,544.46,181.49,0,551.81,183.94,3,1,2017-07-11,262,44501013,,,-1,1
874.79,884.71,884.71,0,874.79,874.79,1,1,2017-07-11,316,44501014,,,-1,1
1258.38,1239.44,413.15,0,1258.38,419.46,3,1,2017-07-11,320,44501015,,,-1,1
1749.59,1769.42,884.71,0,1749.59,874.79,2,1,2017-07-11,315,44501016,,,-1,1
367.88,362.97,181.49,0,367.88,183.94,2,1,2017-07-11,264,44501017,,,-1,1
1677.84,1652.59,413.15,0,1677.84,419.46,4,1,2017-07-11,322,44501018,,,-1,1
838.92,826.29,413.15,0,838.92,419.46,2,1,2017-07-11,336,44501019,,,-1,1
874.79,884.71,884.71,0,874.79,874.79,1,1,2017-07-11,319,44501020,,,-1,1
3499.18,3538.83,884.71,0,3499.18,874.79,4,2,2017-07-11,317,44502001,,,-1,36
178.58,176.2,176.2,0,178.58,178.58,1,2,2017-07-11,253,44502002,,,-1,36
1749.59,1769.42,884.71,0,1749.59,874.79,2,2,2017-07-11,315,44502003,,,-1,36
357.16,352.4,176.2,0,357.16,178.58,2,2,2017-07-11,285,44502004,,,-1,36
183.94,181.49,181.49,0,183.94,183.94,1,2,2017-07-11,264,44502005,,,-1,36
2516.75,2478.88,413.15,0,2516.75,419.46,6,2,2017-07-11,342,44502006,,,-1,36
183.94,181.49,181.49,0,183.94,183.94,1,2,2017-07-11,272,44502007,,,-1,36
419.46,413.15,413.15,0,419.46,419.46,1,2,2017-07-11,334,44502008,,,-1,36
713.8,704.28,352.14,0,713.8,356.9,2,2,2017-07-11,275,44502009,,,-1,36
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,2017-07-11,338,44502010,,,-1,36
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,2017-07-11,326,44502011,,,-1,36
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,2017-07-11,322,44502012,,,-1,36
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,2,2017-07-11,310,44502013,,,-1,36
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,2,2017-07-11,314,44502014,,,-1,36
419.46,413.15,413.15,0,419.46,419.46,1,3,2017-07-11,322,44503001,,,-1,198
1749.59,1769.42,884.71,0,1749.59,874.79,2,3,2017-07-11,319,44503002,,,-1,198
20.75,22.82,5.71,0,20.75,5.19,4,3,2017-07-11,223,44503003,,,-1,198
838.92,826.29,413.15,0,838.92,419.46,2,3,2017-07-11,342,44503004,,,-1,198
15.56,17.12,5.71,0,15.56,5.19,3,6,2017-07-11,223,44504001,,,-1,533
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2017-07-11,340,44504002,,,-1,533
874.79,884.71,884.71,0,874.79,874.79,1,6,2017-07-11,315,44504003,,,-1,533
838.92,826.29,413.15,0,838.92,419.46,2,6,2017-07-11,326,44504004,,,-1,533
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2017-07-11,310,44504005,,,-1,533
367.88,362.97,181.49,0,367.88,183.94,2,6,2017-07-11,264,44504006,,,-1,533
419.46,413.15,413.15,0,419.46,419.46,1,6,2017-07-11,320,44504007,,,-1,533
356.9,352.14,352.14,0,356.9,356.9,1,6,2017-07-11,275,44504008,,,-1,533
183.94,181.49,181.49,0,183.94,183.94,1,6,2017-07-11,262,44504009,,,-1,533
551.81,544.46,181.49,0,551.81,183.94,3,6,2017-07-11,270,44504010,,,-1,533
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2017-07-11,311,44504011,,,-1,533
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,2017-07-11,324,44504012,,,-1,533
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2017-07-11,334,44504013,,,-1,533
419.46,413.15,413.15,0,419.46,419.46,1,6,2017-07-11,328,44504014,,,-1,533
60.56,36.08,12.03,0,60.56,20.19,3,6,2017-07-11,215,44504015,,,-1,533
874.79,884.71,884.71,0,874.79,874.79,1,6,2017-07-11,319,44504016,,,-1,533
144.2,158.62,31.72,0,144.2,28.84,5,6,2017-07-11,232,44504017,,,-1,533
178.58,176.2,176.2,0,178.58,178.58,1,6,2017-07-11,285,44504018,,,-1,533
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2017-07-11,318,44504019,,,-1,533
838.92,826.29,413.15,0,838.92,419.46,2,6,2017-07-11,332,44504020,,,-1,533
838.92,826.29,413.15,0,838.92,419.46,2,6,2017-07-11,322,44504021,,,-1,533
80.75,48.11,12.03,0,80.75,20.19,4,6,2017-07-11,212,44504022,,,-1,533
28.84,31.72,31.72,0,28.84,28.84,1,6,2017-07-11,235,44504023,,,-1,533
20.19,12.03,12.03,0,20.19,20.19,1,6,2017-07-11,220,44504024,,,-1,533
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2017-07-11,316,44504025,,,-1,533
874.79,884.71,884.71,0,874.79,874.79,1,6,2017-07-11,317,44504026,,,-1,533
28.84,31.72,31.72,0,28.84,28.84,1,6,2017-07-11,229,44504027,,,-1,533
818.7,706.81,706.81,0,818.7,818.7,1,4,2017-07-11,292,44505001,,,-1,384
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,4,2017-07-11,347,44505002,,,-1,384
14279.96,13385.08,1912.15,0,14279.96,2039.99,7,4,2017-07-11,346,44505003,,,-1,384
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,4,2017-07-11,351,44505004,,,-1,384
809.76,699.09,699.09,0,809.76,809.76,1,4,2017-07-11,300,44505005,,,-1,384
722.59,623.84,623.84,0,722.59,722.59,1,4,2017-07-11,293,44505006,,,-1,384
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,4,2017-07-11,344,44505007,,,-1,384
17.1,10.19,3.4,0,17.1,5.7,3,4,2017-07-11,218,44505008,,,-1,384
2516.75,2478.88,413.15,0,2516.75,419.46,6,5,2017-07-11,332,44506001,,,-1,584
60.56,36.08,12.03,0,60.56,20.19,3,5,2017-07-11,212,44506002,,,-1,584
551.81,544.46,181.49,0,551.81,183.94,3,5,2017-07-11,264,44506003,,,-1,584
1427.59,1408.56,352.14,0,1427.59,356.9,4,5,2017-07-11,276,44506004,,,-1,584
838.92,826.29,413.15,0,838.92,419.46,2,5,2017-07-11,328,44506005,,,-1,584
419.46,413.15,413.15,0,419.46,419.46,1,5,2017-07-11,336,44506006,,,-1,584
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,2017-07-11,338,44506007,,,-1,584
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,5,2017-07-11,314,44506008,,,-1,584
20.19,12.03,12.03,0,20.19,20.19,1,5,2017-07-11,215,44506009,,,-1,584
3499.18,3538.83,884.71,0,3499.18,874.79,4,5,2017-07-11,315,44506010,,,-1,584
2097.29,2065.73,413.15,0,2097.29,419.46,5,5,2017-07-11,342,44506011,,,-1,584
1749.59,1769.42,884.71,0,1749.59,874.79,2,5,2017-07-11,317,44506012,,,-1,584
86.52,95.17,31.72,0,86.52,28.84,3,5,2017-07-11,235,44506013,,,-1,584
115.36,126.9,31.72,0,115.36,28.84,4,5,2017-07-11,229,44506014,,,-1,584
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,2017-07-11,326,44506015,,,-1,584
230.72,253.8,31.72,0,230.72,28.84,8,5,2017-07-11,232,44506016,,,-1,584
838.92,826.29,413.15,0,838.92,419.46,2,5,2017-07-11,334,44506017,,,-1,584
1749.59,1769.42,884.71,0,1749.59,874.79,2,5,2017-07-11,316,44506018,,,-1,584
178.58,176.2,176.2,0,178.58,178.58,1,5,2017-07-11,285,44506019,,,-1,584
178.58,176.2,176.2,0,178.58,178.58,1,5,2017-07-11,253,44506020,,,-1,584
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,5,2017-07-11,310,44506021,,,-1,584
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,2017-07-11,324,44506022,,,-1,584
2624.38,2654.12,884.71,0,2624.38,874.79,3,5,2017-07-11,319,44506023,,,-1,584
3355.67,3305.17,413.15,0,3355.67,419.46,8,5,2017-07-11,322,44506024,,,-1,584
25.93,28.53,5.71,0,25.93,5.19,5,5,2017-07-11,223,44506025,,,-1,584
183.94,181.49,181.49,0,183.94,183.94,1,5,2017-07-11,272,44506026,,,-1,584
551.81,544.46,181.49,0,551.81,183.94,3,5,2017-07-11,270,44506027,,,-1,584
1258.38,1239.44,413.15,0,1258.38,419.46,3,5,2017-07-11,330,44506028,,,-1,584
161.49,96.22,12.03,0,161.49,20.19,8,5,2017-07-11,220,44506029,,,-1,584
713.8,704.28,352.14,0,713.8,356.9,2,5,2017-07-11,275,44506030,,,-1,584
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,5,2017-08-11,349,44507001,,,-1,99
2167.78,1871.52,623.84,0,2167.78,722.59,3,5,2017-08-11,307,44507002,,,-1,99
722.59,623.84,623.84,0,722.59,722.59,1,5,2017-08-11,293,44507003,,,-1,99
818.7,706.81,706.81,0,818.7,818.7,1,5,2017-08-11,292,44507004,,,-1,99
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,5,2017-08-11,348,44507005,,,-1,99
714.7,617.03,617.03,0,714.7,714.7,1,5,2017-08-11,296,44507006,,,-1,99
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,5,2017-08-11,347,44507007,,,-1,99
809.76,699.09,699.09,0,809.76,809.76,1,5,2017-08-11,300,44507008,,,-1,99
714.7,617.03,617.03,0,714.7,714.7,1,5,2017-08-11,304,44507009,,,-1,99
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,5,2017-08-11,350,44507010,,,-1,99
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,5,2017-08-11,346,44507011,,,-1,99
11.4,6.79,3.4,0,11.4,5.7,2,5,2017-08-11,218,44507012,,,-1,99
809.76,699.09,699.09,0,809.76,809.76,1,5,2017-08-11,299,44507013,,,-1,99
419.46,413.15,413.15,0,419.46,419.46,1,4,2017-08-11,324,44508001,,,-1,471
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,2017-08-11,342,44508002,,,-1,471
419.46,413.15,413.15,0,419.46,419.46,1,4,2017-08-11,332,44508003,,,-1,471
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,2017-08-11,322,44508004,,,-1,471
2097.29,2065.73,413.15,0,2097.29,419.46,5,4,2017-08-11,320,44509001,,,-1,328
2516.75,2478.88,413.15,0,2516.75,419.46,6,4,2017-08-11,330,44509002,,,-1,328
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,2017-08-11,317,44509003,,,-1,328
60.56,36.08,12.03,0,60.56,20.19,3,4,2017-08-11,212,44509004,,,-1,328
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,4,2017-08-11,310,44509005,,,-1,328
838.92,826.29,413.15,0,838.92,419.46,2,4,2017-08-11,332,44509006,,,-1,328
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,4,2017-08-11,314,44509007,,,-1,328
1784.49,1760.7,352.14,0,1784.49,356.9,5,4,2017-08-11,275,44509008,,,-1,328
1258.38,1239.44,413.15,0,1258.38,419.46,3,4,2017-08-11,342,44509009,,,-1,328
41.49,45.64,5.71,0,41.49,5.19,8,4,2017-08-11,223,44509010,,,-1,328
1258.38,1239.44,413.15,0,1258.38,419.46,3,4,2017-08-11,324,44509011,,,-1,328
60.56,36.08,12.03,0,60.56,20.19,3,4,2017-08-11,215,44509012,,,-1,328
419.46,413.15,413.15,0,419.46,419.46,1,4,2017-08-11,336,44509013,,,-1,328
838.92,826.29,413.15,0,838.92,419.46,2,4,2017-08-11,326,44509014,,,-1,328
183.94,181.49,181.49,0,183.94,183.94,1,4,2017-08-11,270,44509015,,,-1,328
1258.38,1239.44,413.15,0,1258.38,419.46,3,4,2017-08-11,334,44509016,,,-1,328
121.12,72.17,12.03,0,121.12,20.19,6,4,2017-08-11,220,44509017,,,-1,328
874.79,884.71,884.71,0,874.79,874.79,1,4,2017-08-11,315,44509018,,,-1,328
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,4,2017-08-11,312,44509019,,,-1,328
2624.38,2654.12,884.71,0,2624.38,874.79,3,4,2017-08-11,318,44509020,,,-1,328
735.75,725.94,181.49,0,735.75,183.94,4,4,2017-08-11,272,44509021,,,-1,328
535.74,528.6,176.2,0,535.74,178.58,3,4,2017-08-11,285,44509022,,,-1,328
419.46,413.15,413.15,0,419.46,419.46,1,4,2017-08-11,338,44509023,,,-1,328
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,2017-08-11,340,44509024,,,-1,328
2624.38,2654.12,884.71,0,2624.38,874.79,3,4,2017-08-11,319,44509025,,,-1,328
144.2,158.62,31.72,0,144.2,28.84,5,4,2017-08-11,232,44509026,,,-1,328
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,2017-08-11,328,44509027,,,-1,328
1258.38,1239.44,413.15,0,1258.38,419.46,3,4,2017-08-11,322,44509028,,,-1,328
259.56,285.52,31.72,0,259.56,28.84,9,4,2017-08-11,235,44509029,,,-1,328
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,4,2017-08-11,313,44509030,,,-1,328
551.81,544.46,181.49,0,551.81,183.94,3,4,2017-08-11,262,44509031,,,-1,328
714.32,704.8,176.2,0,714.32,178.58,4,4,2017-08-11,253,44509032,,,-1,328
1749.59,1769.42,884.71,0,1749.59,874.79,2,1,2017-08-11,319,44510001,,,-1,696
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,2017-08-11,348,44511001,,,-1,289
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,1,2017-08-11,347,44511002,,,-1,289
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,1,2017-08-11,345,44511003,,,-1,289
5.19,5.71,5.71,0,5.19,5.19,1,1,2017-08-11,223,44511004,,,-1,289
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,1,2017-08-11,350,44511005,,,-1,289
419.46,413.15,413.15,0,419.46,419.46,1,6,2017-08-11,338,44512001,,,-1,478
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2017-08-11,342,44512002,,,-1,478
57.68,63.45,31.72,0,57.68,28.84,2,1,2017-08-11,229,44513001,,,-1,145
818.7,706.81,706.81,0,818.7,818.7,1,1,2017-08-11,292,44513002,,,-1,145
141.31,84.19,12.03,0,141.31,20.19,7,1,2017-08-11,215,44513003,,,-1,145
809.76,699.09,699.09,0,809.76,809.76,1,1,2017-08-11,300,44513004,,,-1,145
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,1,2017-08-11,349,44513005,,,-1,145
17.1,10.19,3.4,0,17.1,5.7,3,1,2017-08-11,218,44513006,,,-1,145
60.56,36.08,12.03,0,60.56,20.19,3,1,2017-08-11,212,44513007,,,-1,145
722.59,623.84,623.84,0,722.59,722.59,1,1,2017-08-11,307,44513008,,,-1,145
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,1,2017-08-11,350,44513009,,,-1,145
57.68,63.45,31.72,0,57.68,28.84,2,1,2017-08-11,232,44513010,,,-1,145
10.37,11.41,5.71,0,10.37,5.19,2,1,2017-08-11,223,44513011,,,-1,145
40.37,24.06,12.03,0,40.37,20.19,2,1,2017-08-11,220,44513012,,,-1,145
14279.96,13385.08,1912.15,0,14279.96,2039.99,7,1,2017-08-11,344,44513013,,,-1,145
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,1,2017-08-11,345,44513014,,,-1,145
2144.11,1851.08,617.03,0,2144.11,714.7,3,1,2017-08-11,296,44513015,,,-1,145
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,1,2017-08-11,346,44513016,,,-1,145
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,1,2017-09-11,350,44514001,,,-1,650
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,1,2017-09-11,351,44514002,,,-1,650
722.59,623.84,623.84,0,722.59,722.59,1,1,2017-09-11,293,44514003,,,-1,650
809.76,699.09,699.09,0,809.76,809.76,1,1,2017-09-11,300,44514004,,,-1,650
14279.96,13385.08,1912.15,0,14279.96,2039.99,7,1,2017-09-11,345,44514005,,,-1,650
40.37,24.06,12.03,0,40.37,20.19,2,1,2017-09-11,220,44514006,,,-1,650
818.7,706.81,706.81,0,818.7,818.7,1,1,2017-09-11,292,44514007,,,-1,650
722.59,623.84,623.84,0,722.59,722.59,1,1,2017-09-11,288,44514008,,,-1,650
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,1,2017-09-11,347,44514009,,,-1,650
809.76,699.09,699.09,0,809.76,809.76,1,1,2017-09-11,299,44514010,,,-1,650
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,1,2017-09-11,346,44514011,,,-1,650
838.92,826.29,413.15,0,838.92,419.46,2,2,2017-09-11,332,44515001,,,-1,107
10.37,11.41,5.71,0,10.37,5.19,2,2,2017-09-11,223,44515002,,,-1,107
1677.84,1652.59,413.15,0,1677.84,419.46,4,2,2017-09-11,328,44515003,,,-1,107
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,2017-09-11,324,44515004,,,-1,107
28.84,31.72,31.72,0,28.84,28.84,1,2,2017-09-11,232,44515005,,,-1,107
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,2017-09-11,326,44515006,,,-1,107
419.46,413.15,413.15,0,419.46,419.46,1,2,2017-09-11,342,44515007,,,-1,107
419.46,413.15,413.15,0,419.46,419.46,1,1,2017-09-11,332,44516001,,,-1,74
57.68,63.45,31.72,0,57.68,28.84,2,3,2017-09-11,235,44517001,,,-1,527
838.92,826.29,413.15,0,838.92,419.46,2,3,2017-09-11,326,44517002,,,-1,527
838.92,826.29,413.15,0,838.92,419.46,2,3,2017-09-11,332,44517003,,,-1,527
714.32,704.8,176.2,0,714.32,178.58,4,3,2017-09-11,253,44517004,,,-1,527
419.46,413.15,413.15,0,419.46,419.46,1,3,2017-09-11,330,44517005,,,-1,527
57.68,63.45,31.72,0,57.68,28.84,2,3,2017-09-11,229,44517006,,,-1,527
183.94,181.49,181.49,0,183.94,183.94,1,3,2017-09-11,262,44517007,,,-1,527
419.46,413.15,413.15,0,419.46,419.46,1,3,2017-09-11,336,44517008,,,-1,527
419.46,413.15,413.15,0,419.46,419.46,1,3,2017-09-11,328,44517009,,,-1,527
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,3,2017-09-11,312,44517010,,,-1,527
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,3,2017-09-11,310,44517011,,,-1,527
874.79,884.71,884.71,0,874.79,874.79,1,3,2017-09-11,315,44517012,,,-1,527
838.92,826.29,413.15,0,838.92,419.46,2,3,2017-09-11,320,44517013,,,-1,527
20.19,12.03,12.03,0,20.19,20.19,1,3,2017-09-11,220,44517014,,,-1,527
6440.89,6513.88,2171.29,0,6440.89,2146.96,3,3,2017-09-11,313,44517015,,,-1,527
874.79,884.71,884.71,0,874.79,874.79,1,3,2017-09-11,319,44517016,,,-1,527
356.9,352.14,352.14,0,356.9,356.9,1,3,2017-09-11,275,44517017,,,-1,527
80.75,48.11,12.03,0,80.75,20.19,4,3,2017-09-11,212,44517018,,,-1,527
419.46,413.15,413.15,0,419.46,419.46,1,3,2017-09-11,338,44517019,,,-1,527
57.68,63.45,31.72,0,57.68,28.84,2,3,2017-09-11,232,44517020,,,-1,527
419.46,413.15,413.15,0,419.46,419.46,1,3,2017-09-11,322,44517021,,,-1,527
551.81,544.46,181.49,0,551.81,183.94,3,3,2017-09-11,270,44517022,,,-1,527
1677.84,1652.59,413.15,0,1677.84,419.46,4,3,2017-09-11,334,44517023,,,-1,527
183.94,181.49,181.49,0,183.94,183.94,1,3,2017-09-11,272,44517024,,,-1,527
838.92,826.29,413.15,0,838.92,419.46,2,3,2017-09-11,342,44517025,,,-1,527
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,3,2017-09-11,311,44517026,,,-1,527
874.79,884.71,884.71,0,874.79,874.79,1,3,2017-09-11,316,44517027,,,-1,527
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,5,2017-09-11,350,44518001,,,-1,278
60.56,36.08,12.03,0,60.56,20.19,3,5,2017-09-11,215,44518002,,,-1,278
21101.79,20879.04,1898.09,0,21532.44,1957.49,11,5,2017-09-11,348,44518003,,,-1,278
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,5,2017-09-11,351,44518004,,,-1,278
57.68,63.45,31.72,0,57.68,28.84,2,5,2017-09-11,229,44518005,,,-1,278
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,5,2017-09-11,344,44518006,,,-1,278
86.52,95.17,31.72,0,86.52,28.84,3,5,2017-09-11,235,44518007,,,-1,278
23020.13,22777.13,1898.09,0,23489.93,1957.49,12,5,2017-09-11,349,44518008,,,-1,278
80.75,48.11,12.03,0,80.75,20.19,4,5,2017-09-11,212,44518009,,,-1,278
59.4,37.36,3.4,0,60.61,5.51,11,5,2017-09-11,218,44518010,,,-1,278
2167.78,1871.52,623.84,0,2167.78,722.59,3,5,2017-09-11,293,44518011,,,-1,278
100.93,60.14,12.03,0,100.93,20.19,5,5,2017-09-11,220,44518012,,,-1,278
20399.94,19121.54,1912.15,0,20399.94,2039.99,10,5,2017-09-11,346,44518013,,,-1,278
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,5,2017-09-11,345,44518014,,,-1,278
12239.96,11472.93,1912.15,0,12239.96,2039.99,6,5,2017-09-11,347,44518015,,,-1,278
1619.52,1398.19,699.09,0,1619.52,809.76,2,5,2017-09-11,300,44518016,,,-1,278
1637.4,1413.62,706.81,0,1637.4,818.7,2,5,2017-09-11,292,44518017,,,-1,278
1445.19,1247.68,623.84,0,1445.19,722.59,2,5,2017-09-11,307,44518018,,,-1,278
41.49,45.64,5.71,0,41.49,5.19,8,5,2017-09-11,223,44518019,,,-1,278
1429.41,1234.06,617.03,0,1429.41,714.7,2,5,2017-09-11,304,44518020,,,-1,278
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,3,2017-10-11,313,44519001,,,-1,22
80.75,48.11,12.03,0,80.75,20.19,4,4,2017-10-11,220,44520001,,,-1,78
3775.13,3718.32,413.15,0,3775.13,419.46,9,4,2017-10-11,342,44520002,,,-1,78
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,2017-10-11,316,44520003,,,-1,78
6440.89,6513.88,2171.29,0,6440.89,2146.96,3,4,2017-10-11,310,44520004,,,-1,78
183.94,181.49,181.49,0,183.94,183.94,1,4,2017-10-11,270,44520005,,,-1,78
3499.18,3538.83,884.71,0,3499.18,874.79,4,4,2017-10-11,315,44520006,,,-1,78
36.31,39.94,5.71,0,36.31,5.19,7,4,2017-10-11,223,44520007,,,-1,78
1516.15,1495.94,747.97,0,1516.15,758.08,2,4,2017-10-11,238,44520008,,,-1,78
3355.67,3305.17,413.15,0,3355.67,419.46,8,4,2017-10-11,332,44520009,,,-1,78
838.92,826.29,413.15,0,838.92,419.46,2,4,2017-10-11,336,44520010,,,-1,78
2516.75,2478.88,413.15,0,2516.75,419.46,6,4,2017-10-11,328,44520011,,,-1,78
713.8,704.28,352.14,0,713.8,356.9,2,4,2017-10-11,275,44520012,,,-1,78
874.79,884.71,884.71,0,874.79,874.79,1,4,2017-10-11,317,44520013,,,-1,78
551.81,544.46,181.49,0,551.81,183.94,3,4,2017-10-11,264,44520014,,,-1,78
838.92,826.29,413.15,0,838.92,419.46,2,4,2017-10-11,340,44520015,,,-1,78
60.56,36.08,12.03,0,60.56,20.19,3,4,2017-10-11,212,44520016,,,-1,78
356.9,352.14,352.14,0,356.9,356.9,1,4,2017-10-11,276,44520017,,,-1,78
178.58,176.2,176.2,0,178.58,178.58,1,4,2017-10-11,279,44520018,,,-1,78
57.68,63.45,31.72,0,57.68,28.84,2,4,2017-10-11,235,44520019,,,-1,78
2097.29,2065.73,413.15,0,2097.29,419.46,5,4,2017-10-11,326,44520020,,,-1,78
1250.07,1233.4,176.2,0,1250.07,178.58,7,4,2017-10-11,285,44520021,,,-1,78
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,2017-10-11,324,44520022,,,-1,78
141.31,84.19,12.03,0,141.31,20.19,7,4,2017-10-11,215,44520023,,,-1,78
