Date,YYYYQ,FiscalQuarter,YYYYMM,Month,MonthName,MonthNumber,MonthShort,FullDate,Year,Year,QuarterNumber,DayNumber
2020-03-22,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 03,2019,201906,Q4,03
2020-03-23,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 04,2019,201906,Q4,04
2020-03-24,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 05,2019,201906,Q4,05
2020-03-25,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 06,2019,201906,Q4,06
2020-03-26,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 07,2019,201906,Q4,07
2020-03-27,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 08,2019,201906,Q4,08
2020-03-28,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 09,2019,201906,Q4,09
2020-03-29,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 10,2019,201906,Q4,10
2020-03-30,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 11,2019,201906,Q4,11
2020-03-31,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 12,2019,201906,Q4,12
2020-04-01,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 13,2019,201906,Q4,13
2020-04-02,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 14,2019,201906,Q4,14
2020-04-03,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 15,2019,201906,Q4,15
2020-04-04,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 16,2019,201906,Q4,16
2020-04-05,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 17,2019,201906,Q4,17
2020-04-06,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 18,2019,201906,Q4,18
2020-04-07,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 19,2019,201906,Q4,19
2020-04-08,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 20,2019,201906,Q4,20
2020-04-09,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 21,2019,201906,Q4,21
2020-04-10,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 22,2019,201906,Q4,22
2020-04-11,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 23,2019,201906,Q4,23
2020-04-12,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 24,2019,201906,Q4,24
2020-04-13,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 25,2019,201906,Q4,25
2020-04-14,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 26,2019,201906,Q4,26
2020-04-15,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 27,2019,201906,Q4,27
2020-04-16,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 28,2019,201906,Q4,28
2020-04-17,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 29,2019,201906,Q4,29
2020-04-18,FY2019,FY2019 Q4,2019 Jun,Jun,Jun,6,,2019 Jun 30,2019,201906,Q4,30
2020-04-19,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 01,2019,201907,Q1,01
2020-04-20,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 02,2019,201907,Q1,02
2020-04-21,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 03,2019,201907,Q1,03
2020-04-22,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 04,2019,201907,Q1,04
2020-04-23,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 05,2019,201907,Q1,05
2020-04-24,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 06,2019,201907,Q1,06
2020-04-25,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 07,2019,201907,Q1,07
2020-04-26,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 08,2019,201907,Q1,08
2020-04-27,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 09,2019,201907,Q1,09
2020-04-28,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 10,2019,201907,Q1,10
2020-04-29,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 11,2019,201907,Q1,11
2020-04-30,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 12,2019,201907,Q1,12
2020-05-01,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 13,2019,201907,Q1,13
2020-05-02,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 14,2019,201907,Q1,14
2020-05-03,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 15,2019,201907,Q1,15
2020-05-04,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 16,2019,201907,Q1,16
2020-05-05,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 17,2019,201907,Q1,17
2020-05-06,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 18,2019,201907,Q1,18
2020-05-07,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 19,2019,201907,Q1,19
2020-05-08,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 20,2019,201907,Q1,20
2020-05-09,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 21,2019,201907,Q1,21
2020-05-10,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 22,2019,201907,Q1,22
2020-05-11,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 23,2019,201907,Q1,23
2020-05-12,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 24,2019,201907,Q1,24
2020-05-13,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 25,2019,201907,Q1,25
2020-05-14,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 26,2019,201907,Q1,26
2020-05-15,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 27,2019,201907,Q1,27
2020-05-16,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 28,2019,201907,Q1,28
2020-05-17,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 29,2019,201907,Q1,29
2020-05-18,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 30,2019,201907,Q1,30
2020-05-19,FY2020,FY2020 Q1,2019 Jul,Jul,Jul,7,,2019 Jul 31,2019,201907,Q1,31
2020-05-20,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 01,2019,201908,Q1,01
2020-05-21,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 02,2019,201908,Q1,02
2020-05-22,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 03,2019,201908,Q1,03
2020-05-23,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 04,2019,201908,Q1,04
2020-05-24,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 05,2019,201908,Q1,05
2020-05-25,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 06,2019,201908,Q1,06
2020-05-26,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 07,2019,201908,Q1,07
2020-05-27,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 08,2019,201908,Q1,08
2020-05-28,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 09,2019,201908,Q1,09
2020-05-29,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 10,2019,201908,Q1,10
2020-05-30,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 11,2019,201908,Q1,11
2020-05-31,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 12,2019,201908,Q1,12
2020-06-01,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 13,2019,201908,Q1,13
2020-06-02,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 14,2019,201908,Q1,14
2020-06-03,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 15,2019,201908,Q1,15
2020-06-04,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 16,2019,201908,Q1,16
2020-06-05,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 17,2019,201908,Q1,17
2020-06-06,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 18,2019,201908,Q1,18
2020-06-07,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 19,2019,201908,Q1,19
2020-06-08,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 20,2019,201908,Q1,20
2020-06-09,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 21,2019,201908,Q1,21
2020-06-10,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 22,2019,201908,Q1,22
2020-06-11,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 23,2019,201908,Q1,23
2020-06-12,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 24,2019,201908,Q1,24
2020-06-13,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 25,2019,201908,Q1,25
2020-06-14,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 26,2019,201908,Q1,26
2020-06-15,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 27,2019,201908,Q1,27
2020-06-16,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 28,2019,201908,Q1,28
2020-06-17,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 29,2019,201908,Q1,29
2020-06-18,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 30,2019,201908,Q1,30
2020-06-19,FY2020,FY2020 Q1,2019 Aug,Aug,Aug,8,,2019 Aug 31,2019,201908,Q1,31
2020-06-20,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 01,2019,201909,Q1,01
2020-06-21,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 02,2019,201909,Q1,02
2020-06-22,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 03,2019,201909,Q1,03
2020-06-23,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 04,2019,201909,Q1,04
2020-06-24,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 05,2019,201909,Q1,05
2020-06-25,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 06,2019,201909,Q1,06
2020-06-26,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 07,2019,201909,Q1,07
2020-06-27,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 08,2019,201909,Q1,08
2020-06-28,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 09,2019,201909,Q1,09
2020-06-29,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 10,2019,201909,Q1,10
2020-06-30,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 11,2019,201909,Q1,11
2020-07-01,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 12,2019,201909,Q1,12
2020-07-02,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 13,2019,201909,Q1,13
2020-07-03,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 14,2019,201909,Q1,14
2020-07-04,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 15,2019,201909,Q1,15
2020-07-05,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 16,2019,201909,Q1,16
2020-07-06,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 17,2019,201909,Q1,17
2020-07-07,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 18,2019,201909,Q1,18
2020-07-08,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 19,2019,201909,Q1,19
2020-07-09,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 20,2019,201909,Q1,20
2020-07-10,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 21,2019,201909,Q1,21
2020-07-11,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 22,2019,201909,Q1,22
2020-07-12,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 23,2019,201909,Q1,23
2020-07-13,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 24,2019,201909,Q1,24
2020-07-14,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 25,2019,201909,Q1,25
2020-07-15,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 26,2019,201909,Q1,26
2020-07-16,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 27,2019,201909,Q1,27
2020-07-17,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 28,2019,201909,Q1,28
2020-07-18,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 29,2019,201909,Q1,29
2020-07-19,FY2020,FY2020 Q1,2019 Sep,Sep,Sep,9,,2019 Sep 30,2019,201909,Q1,30
2020-07-20,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 01,2019,201910,Q2,01
2020-07-21,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 02,2019,201910,Q2,02
2020-07-22,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 03,2019,201910,Q2,03
2020-07-23,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 04,2019,201910,Q2,04
2020-07-24,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 05,2019,201910,Q2,05
2020-07-25,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 06,2019,201910,Q2,06
2020-07-26,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 07,2019,201910,Q2,07
2020-07-27,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 08,2019,201910,Q2,08
2020-07-28,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 09,2019,201910,Q2,09
2020-07-29,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 10,2019,201910,Q2,10
2020-07-30,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 11,2019,201910,Q2,11
2020-07-31,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 12,2019,201910,Q2,12
2020-08-01,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 13,2019,201910,Q2,13
2020-08-02,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 14,2019,201910,Q2,14
2020-08-03,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 15,2019,201910,Q2,15
2020-08-04,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 16,2019,201910,Q2,16
2020-08-05,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 17,2019,201910,Q2,17
2020-08-06,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 18,2019,201910,Q2,18
2020-08-07,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 19,2019,201910,Q2,19
2020-08-08,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 20,2019,201910,Q2,20
2020-08-09,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 21,2019,201910,Q2,21
2020-08-10,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 22,2019,201910,Q2,22
2020-08-11,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 23,2019,201910,Q2,23
2020-08-12,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 24,2019,201910,Q2,24
2020-08-13,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 25,2019,201910,Q2,25
2020-08-14,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 26,2019,201910,Q2,26
2020-08-15,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 27,2019,201910,Q2,27
2020-08-16,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 28,2019,201910,Q2,28
2020-08-17,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 29,2019,201910,Q2,29
2020-08-18,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 30,2019,201910,Q2,30
2020-08-19,FY2020,FY2020 Q2,2019 Oct,Oct,Oct,10,,2019 Oct 31,2019,201910,Q2,31
2020-08-20,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 01,2019,201911,Q2,01
2020-08-21,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 02,2019,201911,Q2,02
2020-08-22,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 03,2019,201911,Q2,03
2020-08-23,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 04,2019,201911,Q2,04
2020-08-24,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 05,2019,201911,Q2,05
2020-08-25,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 06,2019,201911,Q2,06
2020-08-26,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 07,2019,201911,Q2,07
2020-08-27,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 08,2019,201911,Q2,08
2020-08-28,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 09,2019,201911,Q2,09
2020-08-29,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 10,2019,201911,Q2,10
2020-08-30,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 11,2019,201911,Q2,11
2020-08-31,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 12,2019,201911,Q2,12
2020-09-01,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 13,2019,201911,Q2,13
2020-09-02,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 14,2019,201911,Q2,14
2020-09-03,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 15,2019,201911,Q2,15
2020-09-04,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 16,2019,201911,Q2,16
2020-09-05,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 17,2019,201911,Q2,17
2020-09-06,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 18,2019,201911,Q2,18
2020-09-07,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 19,2019,201911,Q2,19
2020-09-08,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 20,2019,201911,Q2,20
2020-09-09,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 21,2019,201911,Q2,21
2020-09-10,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 22,2019,201911,Q2,22
2020-09-11,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 23,2019,201911,Q2,23
2020-09-12,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 24,2019,201911,Q2,24
2020-09-13,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 25,2019,201911,Q2,25
2020-09-14,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 26,2019,201911,Q2,26
2020-09-15,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 27,2019,201911,Q2,27
2020-09-16,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 28,2019,201911,Q2,28
2020-09-17,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 29,2019,201911,Q2,29
2020-09-18,FY2020,FY2020 Q2,2019 Nov,Nov,Nov,11,,2019 Nov 30,2019,201911,Q2,30
2020-09-19,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 01,2019,201912,Q2,01
2020-09-20,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 02,2019,201912,Q2,02
2020-09-21,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 03,2019,201912,Q2,03
2020-09-22,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 04,2019,201912,Q2,04
2020-09-23,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 05,2019,201912,Q2,05
2020-09-24,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 06,2019,201912,Q2,06
2020-09-25,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 07,2019,201912,Q2,07
2020-09-26,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 08,2019,201912,Q2,08
2020-09-27,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 09,2019,201912,Q2,09
2020-09-28,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 10,2019,201912,Q2,10
2020-09-29,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 11,2019,201912,Q2,11
2020-09-30,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 12,2019,201912,Q2,12
2020-10-01,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 13,2019,201912,Q2,13
2020-10-02,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 14,2019,201912,Q2,14
2020-10-03,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 15,2019,201912,Q2,15
2020-10-04,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 16,2019,201912,Q2,16
2020-10-05,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 17,2019,201912,Q2,17
2020-10-06,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 18,2019,201912,Q2,18
2020-10-07,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 19,2019,201912,Q2,19
2020-10-08,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 20,2019,201912,Q2,20
2020-10-09,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 21,2019,201912,Q2,21
2020-10-10,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 22,2019,201912,Q2,22
2020-10-11,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 23,2019,201912,Q2,23
2020-10-12,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 24,2019,201912,Q2,24
2020-10-13,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 25,2019,201912,Q2,25
2020-10-14,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 26,2019,201912,Q2,26
2020-10-15,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 27,2019,201912,Q2,27
2020-10-16,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 28,2019,201912,Q2,28
2020-10-17,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 29,2019,201912,Q2,29
2020-10-18,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 30,2019,201912,Q2,30
2020-10-19,FY2020,FY2020 Q2,2019 Dec,Dec,Dec,12,,2019 Dec 31,2019,201912,Q2,31
2020-10-20,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 01,2020,202001,Q3,01
2020-10-21,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 02,2020,202001,Q3,02
2020-10-22,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 03,2020,202001,Q3,03
2020-10-23,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 04,2020,202001,Q3,04
2020-10-24,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 05,2020,202001,Q3,05
2020-10-25,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 06,2020,202001,Q3,06
2020-10-26,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 07,2020,202001,Q3,07
2020-10-27,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 08,2020,202001,Q3,08
2020-10-28,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 09,2020,202001,Q3,09
2020-10-29,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 10,2020,202001,Q3,10
2020-10-30,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 11,2020,202001,Q3,11
2020-10-31,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 12,2020,202001,Q3,12
2020-11-01,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 13,2020,202001,Q3,13
2020-11-02,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 14,2020,202001,Q3,14
2020-11-03,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 15,2020,202001,Q3,15
2020-11-04,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 16,2020,202001,Q3,16
2020-11-05,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 17,2020,202001,Q3,17
2020-11-06,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 18,2020,202001,Q3,18
2020-11-07,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 19,2020,202001,Q3,19
2020-11-08,FY2020,FY2020 Q3,2020 Jan,Jan,Jan,1,,2020 Jan 20,2020,202001,Q3,20
